customer_id,first_name,last_name,email,phone,address,city,state,country,postal_code,customer_segment,created_date,modified_date
C2255,First2255,Last2255,customer2255@example.com,19312661656,8813 Main St,City55,State5,USA,19422,Wholesale,2025-03-04,2025-03-04
C3913,First3913,Last3913,customer3913@example.com,14551817541,842 Main St,City13,State13,USA,48887,Premium,2029-09-17,2029-09-17
C0178,First178,Last178,customer178@example.com,16456640826,1174 Main St,City78,State28,USA,92127,VIP,2019-06-27,2019-06-27
C2891,First2891,Last2891,customer2891@example.com,15869529115,3387 Main St,City91,State41,USA,46948,Wholesale,2026-11-30,2026-11-30
C3674,First3674,Last3674,customer3674@example.com,13949891354,8603 Main St,City74,State24,USA,81114,Wholesale,2029-01-21,2029-01-21
C0081,First81,Last81,customer81@example.com,18595598635,558 Main St,City81,State31,USA,88797,Premium,2019-03-22,2019-03-22
C2562,First2562,Last2562,customer2562@example.com,15848040677,2722 Main St,City62,State12,USA,67224,Regular,2026-01-05,2026-01-05
C1724,First1724,Last1724,customer1724@example.com,11830344362,3472 Main St,City24,State24,USA,27965,Premium,2023-09-20,2023-09-20
C1618,First1618,Last1618,customer1618@example.com,18312312762,8247 Main St,City18,State18,USA,69492,Regular,2023-06-06,2023-06-06
C1655,First1655,Last1655,customer1655@example.com,18449258848,5373 Main St,City55,State5,USA,38440,Premium,2023-07-13,2023-07-13
C2329,First2329,Last2329,customer2329@example.com,19555296925,5615 Main St,City29,State29,USA,84873,Regular,2025-05-17,2025-05-17
C4614,First4614,Last4614,customer4614@example.com,14075929891,7979 Main St,City14,State14,USA,97624,Premium,2031-08-19,2031-08-19
C0222,First222,Last222,customer222@example.com,19813351061,8458 Main St,City22,State22,USA,45188,Premium,2019-08-10,2019-08-10
C0094,First94,Last94,customer94@example.com,14073888092,3099 Main St,City94,State44,USA,23312,VIP,2019-04-04,2019-04-04
C2610,First2610,Last2610,customer2610@example.com,13096917068,6735 Main St,City10,State10,USA,98006,Regular,2026-02-22,2026-02-22
C3383,First3383,Last3383,customer3383@example.com,19983652966,2649 Main St,City83,State33,USA,87114,VIP,2028-04-05,2028-04-05
C4416,First4416,Last4416,customer4416@example.com,13171997872,2510 Main St,City16,State16,USA,94083,Premium,2031-02-02,2031-02-02
C1398,First1398,Last1398,customer1398@example.com,12912279283,366 Main St,City98,State48,USA,38828,Premium,2022-10-29,2022-10-29
C4687,First4687,Last4687,customer4687@example.com,18864007123,7365 Main St,City87,State37,USA,98429,VIP,2031-10-31,2031-10-31
C1293,First1293,Last1293,customer1293@example.com,18016375389,5604 Main St,City93,State43,USA,97493,Premium,2022-07-16,2022-07-16
C2165,First2165,Last2165,customer2165@example.com,14505697210,3270 Main St,City65,State15,USA,56837,Regular,2024-12-04,2024-12-04
C2940,First2940,Last2940,customer2940@example.com,19923755995,2000 Main St,City40,State40,USA,98634,VIP,2027-01-18,2027-01-18
C3669,First3669,Last3669,customer3669@example.com,12294915302,151 Main St,City69,State19,USA,62508,VIP,2029-01-16,2029-01-16
C0813,First813,Last813,customer813@example.com,11899196828,1692 Main St,City13,State13,USA,19020,VIP,2021-03-23,2021-03-23
C1259,First1259,Last1259,customer1259@example.com,13850090549,4211 Main St,City59,State9,USA,23009,Regular,2022-06-12,2022-06-12
C0890,First890,Last890,customer890@example.com,11449607803,5296 Main St,City90,State40,USA,50779,Premium,2021-06-08,2021-06-08
C1452,First1452,Last1452,customer1452@example.com,18664719058,7463 Main St,City52,State2,USA,22570,VIP,2022-12-22,2022-12-22
C3317,First3317,Last3317,customer3317@example.com,13461040766,8611 Main St,City17,State17,USA,52199,Premium,2028-01-30,2028-01-30
C2560,First2560,Last2560,customer2560@example.com,18950561887,6868 Main St,City60,State10,USA,63707,Wholesale,2026-01-03,2026-01-03
C3575,First3575,Last3575,customer3575@example.com,18252195339,5552 Main St,City75,State25,USA,47260,Regular,2028-10-14,2028-10-14
C2681,First2681,Last2681,customer2681@example.com,11419502434,8737 Main St,City81,State31,USA,10780,Premium,2026-05-04,2026-05-04
C4652,First4652,Last4652,customer4652@example.com,15870390410,4200 Main St,City52,State2,USA,62020,Wholesale,2031-09-26,2031-09-26
C4812,First4812,Last4812,customer4812@example.com,11062178175,5216 Main St,City12,State12,USA,90327,Wholesale,2032-03-04,2032-03-04
C4680,First4680,Last4680,customer4680@example.com,18008262963,1522 Main St,City80,State30,USA,93778,Regular,2031-10-24,2031-10-24
C2965,First2965,Last2965,customer2965@example.com,14344384915,7545 Main St,City65,State15,USA,78156,Regular,2027-02-12,2027-02-12
C2673,First2673,Last2673,customer2673@example.com,12480661477,1826 Main St,City73,State23,USA,11452,VIP,2026-04-26,2026-04-26
C0562,First562,Last562,customer562@example.com,19490870918,4041 Main St,City62,State12,USA,20046,VIP,2020-07-15,2020-07-15
C2779,First2779,Last2779,customer2779@example.com,12140944531,1591 Main St,City79,State29,USA,14599,VIP,2026-08-10,2026-08-10
C2949,First2949,Last2949,customer2949@example.com,14843743291,2554 Main St,City49,State49,USA,92635,VIP,2027-01-27,2027-01-27
C2818,First2818,Last2818,customer2818@example.com,12442991706,4238 Main St,City18,State18,USA,96059,Wholesale,2026-09-18,2026-09-18
C2759,First2759,Last2759,customer2759@example.com,14413972554,6170 Main St,City59,State9,USA,39575,Wholesale,2026-07-21,2026-07-21
C1757,First1757,Last1757,customer1757@example.com,17060001002,4556 Main St,City57,State7,USA,28553,Wholesale,2023-10-23,2023-10-23
C0725,First725,Last725,customer725@example.com,12654417559,2252 Main St,City25,State25,USA,63962,Premium,2020-12-25,2020-12-25
C0220,First220,Last220,customer220@example.com,19846808920,8230 Main St,City20,State20,USA,74537,Wholesale,2019-08-08,2019-08-08
C4140,First4140,Last4140,customer4140@example.com,19874021812,2653 Main St,City40,State40,USA,54297,Wholesale,2030-05-02,2030-05-02
C3958,First3958,Last3958,customer3958@example.com,12670867306,1248 Main St,City58,State8,USA,60553,VIP,2029-11-01,2029-11-01
C1589,First1589,Last1589,customer1589@example.com,11402158581,2554 Main St,City89,State39,USA,46086,Regular,2023-05-08,2023-05-08
C3348,First3348,Last3348,customer3348@example.com,18983523776,165 Main St,City48,State48,USA,97155,Wholesale,2028-03-01,2028-03-01
C3971,First3971,Last3971,customer3971@example.com,18068150403,389 Main St,City71,State21,USA,96830,VIP,2029-11-14,2029-11-14
C4708,First4708,Last4708,customer4708@example.com,16074948863,4239 Main St,City8,State8,USA,65372,Wholesale,2031-11-21,2031-11-21
C0044,First44,Last44,customer44@example.com,11627295553,4662 Main St,City44,State44,USA,90919,Regular,2019-02-13,2019-02-13
C3002,First3002,Last3002,customer3002@example.com,11908110122,4225 Main St,City2,State2,USA,61424,VIP,2027-03-21,2027-03-21
C0211,First211,Last211,customer211@example.com,14701125761,4134 Main St,City11,State11,USA,64925,VIP,2019-07-30,2019-07-30
C0678,First678,Last678,customer678@example.com,17516895553,7705 Main St,City78,State28,USA,50312,VIP,2020-11-08,2020-11-08
C0355,First355,Last355,customer355@example.com,19391922958,1684 Main St,City55,State5,USA,71945,Regular,2019-12-21,2019-12-21
C1434,First1434,Last1434,customer1434@example.com,19346177171,2384 Main St,City34,State34,USA,46456,VIP,2022-12-04,2022-12-04
C0950,First950,Last950,customer950@example.com,16570529682,1592 Main St,City50,State50,USA,26827,Premium,2021-08-07,2021-08-07
C2844,First2844,Last2844,customer2844@example.com,18474590915,1850 Main St,City44,State44,USA,36868,Wholesale,2026-10-14,2026-10-14
C0578,First578,Last578,customer578@example.com,14588628844,3239 Main St,City78,State28,USA,69971,Premium,2020-07-31,2020-07-31
C3929,First3929,Last3929,customer3929@example.com,19732068530,1834 Main St,City29,State29,USA,47292,Wholesale,2029-10-03,2029-10-03
C0545,First545,Last545,customer545@example.com,15775476638,9712 Main St,City45,State45,USA,60097,Premium,2020-06-28,2020-06-28
C0368,First368,Last368,customer368@example.com,18003885306,5012 Main St,City68,State18,USA,54681,Wholesale,2020-01-03,2020-01-03
C1613,First1613,Last1613,customer1613@example.com,16719913505,1869 Main St,City13,State13,USA,16575,VIP,2023-06-01,2023-06-01
C3551,First3551,Last3551,customer3551@example.com,15581037855,1642 Main St,City51,State1,USA,60922,Regular,2028-09-20,2028-09-20
C3717,First3717,Last3717,customer3717@example.com,13801242875,4321 Main St,City17,State17,USA,89297,Premium,2029-03-05,2029-03-05
C3780,First3780,Last3780,customer3780@example.com,19800408645,2086 Main St,City80,State30,USA,89498,Regular,2029-05-07,2029-05-07
C0136,First136,Last136,customer136@example.com,16992231643,6550 Main St,City36,State36,USA,38705,Premium,2019-05-16,2019-05-16
C4481,First4481,Last4481,customer4481@example.com,13218336233,5177 Main St,City81,State31,USA,95649,Regular,2031-04-08,2031-04-08
C1438,First1438,Last1438,customer1438@example.com,17375407135,5649 Main St,City38,State38,USA,24181,Regular,2022-12-08,2022-12-08
C0048,First48,Last48,customer48@example.com,15207524530,5016 Main St,City48,State48,USA,92249,Regular,2019-02-17,2019-02-17
C1361,First1361,Last1361,customer1361@example.com,19249908978,2329 Main St,City61,State11,USA,72652,Regular,2022-09-22,2022-09-22
C0735,First735,Last735,customer735@example.com,15317480277,7995 Main St,City35,State35,USA,89836,VIP,2021-01-04,2021-01-04
C1535,First1535,Last1535,customer1535@example.com,15300602236,7391 Main St,City35,State35,USA,59947,Regular,2023-03-15,2023-03-15
C2005,First2005,Last2005,customer2005@example.com,14749275649,6167 Main St,City5,State5,USA,20819,Premium,2024-06-27,2024-06-27
C3796,First3796,Last3796,customer3796@example.com,18219372094,4250 Main St,City96,State46,USA,75912,Regular,2029-05-23,2029-05-23
C2520,First2520,Last2520,customer2520@example.com,19832207034,8033 Main St,City20,State20,USA,33341,Premium,2025-11-24,2025-11-24
C1973,First1973,Last1973,customer1973@example.com,12745775489,7908 Main St,City73,State23,USA,31893,VIP,2024-05-26,2024-05-26
C0997,First997,Last997,customer997@example.com,11246867845,9645 Main St,City97,State47,USA,61185,VIP,2021-09-23,2021-09-23
C0062,First62,Last62,customer62@example.com,18053374183,5563 Main St,City62,State12,USA,15198,Wholesale,2019-03-03,2019-03-03
C1109,First1109,Last1109,customer1109@example.com,12027797365,8604 Main St,City9,State9,USA,44958,Regular,2022-01-13,2022-01-13
C2406,First2406,Last2406,customer2406@example.com,19223631674,7042 Main St,City6,State6,USA,87995,Wholesale,2025-08-02,2025-08-02
C0096,First96,Last96,customer96@example.com,11644332957,2461 Main St,City96,State46,USA,28017,Regular,2019-04-06,2019-04-06
C0479,First479,Last479,customer479@example.com,17241223928,3882 Main St,City79,State29,USA,50787,Wholesale,2020-04-23,2020-04-23
C4360,First4360,Last4360,customer4360@example.com,14805920022,9254 Main St,City60,State10,USA,82668,Wholesale,2030-12-08,2030-12-08
C4113,First4113,Last4113,customer4113@example.com,19536704680,8305 Main St,City13,State13,USA,79770,Regular,2030-04-05,2030-04-05
C3708,First3708,Last3708,customer3708@example.com,13839149171,2948 Main St,City8,State8,USA,86082,Wholesale,2029-02-24,2029-02-24
C1102,First1102,Last1102,customer1102@example.com,16937579252,4920 Main St,City2,State2,USA,64767,Wholesale,2022-01-06,2022-01-06
C2747,First2747,Last2747,customer2747@example.com,11072055497,8516 Main St,City47,State47,USA,58058,Wholesale,2026-07-09,2026-07-09
C2171,First2171,Last2171,customer2171@example.com,13591425317,8044 Main St,City71,State21,USA,64986,Premium,2024-12-10,2024-12-10
C0323,First323,Last323,customer323@example.com,12479781316,980 Main St,City23,State23,USA,44717,Wholesale,2019-11-19,2019-11-19
C4255,First4255,Last4255,customer4255@example.com,14283498510,7731 Main St,City55,State5,USA,65008,Regular,2030-08-25,2030-08-25
C3143,First3143,Last3143,customer3143@example.com,16759932961,151 Main St,City43,State43,USA,12321,VIP,2027-08-09,2027-08-09
C3538,First3538,Last3538,customer3538@example.com,12408212182,7526 Main St,City38,State38,USA,68463,Wholesale,2028-09-07,2028-09-07
C4926,First4926,Last4926,customer4926@example.com,13798156519,1098 Main St,City26,State26,USA,32939,Regular,2032-06-26,2032-06-26
C2925,First2925,Last2925,customer2925@example.com,17158877804,1327 Main St,City25,State25,USA,99533,Regular,2027-01-03,2027-01-03
C1150,First1150,Last1150,customer1150@example.com,12863926069,2767 Main St,City50,State50,USA,61159,Regular,2022-02-23,2022-02-23
C3618,First3618,Last3618,customer3618@example.com,16983888897,5898 Main St,City18,State18,USA,87483,Premium,2028-11-26,2028-11-26
C0292,First292,Last292,customer292@example.com,11107884348,6770 Main St,City92,State42,USA,62112,Premium,2019-10-19,2019-10-19
C3750,First3750,Last3750,customer3750@example.com,13479521867,5902 Main St,City50,State50,USA,40204,Regular,2029-04-07,2029-04-07
C3587,First3587,Last3587,customer3587@example.com,15032560649,9890 Main St,City87,State37,USA,29316,VIP,2028-10-26,2028-10-26
C0534,First534,Last534,customer534@example.com,15496840546,8013 Main St,City34,State34,USA,48673,Wholesale,2020-06-17,2020-06-17
C3608,First3608,Last3608,customer3608@example.com,18881185787,1870 Main St,City8,State8,USA,26134,Premium,2028-11-16,2028-11-16
C2649,First2649,Last2649,customer2649@example.com,18762974204,656 Main St,City49,State49,USA,53135,VIP,2026-04-02,2026-04-02
C4811,First4811,Last4811,customer4811@example.com,15762903047,3243 Main St,City11,State11,USA,20881,Premium,2032-03-03,2032-03-03
C1984,First1984,Last1984,customer1984@example.com,14928381178,4812 Main St,City84,State34,USA,92718,Regular,2024-06-06,2024-06-06
C2933,First2933,Last2933,customer2933@example.com,17318265371,3405 Main St,City33,State33,USA,40304,VIP,2027-01-11,2027-01-11
C1537,First1537,Last1537,customer1537@example.com,16551935273,5292 Main St,City37,State37,USA,11054,Regular,2023-03-17,2023-03-17
C4535,First4535,Last4535,customer4535@example.com,12434338779,6514 Main St,City35,State35,USA,50734,Premium,2031-06-01,2031-06-01
C4173,First4173,Last4173,customer4173@example.com,13653094139,6468 Main St,City73,State23,USA,97266,Regular,2030-06-04,2030-06-04
C3361,First3361,Last3361,customer3361@example.com,12944115031,9864 Main St,City61,State11,USA,86272,Premium,2028-03-14,2028-03-14
C3666,First3666,Last3666,customer3666@example.com,12277294677,5891 Main St,City66,State16,USA,64086,Premium,2029-01-13,2029-01-13
C4006,First4006,Last4006,customer4006@example.com,13776140422,5333 Main St,City6,State6,USA,70604,VIP,2029-12-19,2029-12-19
C3627,First3627,Last3627,customer3627@example.com,18465149180,7778 Main St,City27,State27,USA,31865,Regular,2028-12-05,2028-12-05
C0587,First587,Last587,customer587@example.com,11859829746,7761 Main St,City87,State37,USA,34299,Wholesale,2020-08-09,2020-08-09
C3257,First3257,Last3257,customer3257@example.com,11926275535,6582 Main St,City57,State7,USA,23148,Wholesale,2027-12-01,2027-12-01
C2299,First2299,Last2299,customer2299@example.com,15181862250,2898 Main St,City99,State49,USA,59706,Wholesale,2025-04-17,2025-04-17
C3989,First3989,Last3989,customer3989@example.com,13071549171,5314 Main St,City89,State39,USA,42284,VIP,2029-12-02,2029-12-02
C0585,First585,Last585,customer585@example.com,16599613513,3220 Main St,City85,State35,USA,91347,Wholesale,2020-08-07,2020-08-07
C2424,First2424,Last2424,customer2424@example.com,15743638136,4093 Main St,City24,State24,USA,15131,VIP,2025-08-20,2025-08-20
C1392,First1392,Last1392,customer1392@example.com,17445381309,2052 Main St,City92,State42,USA,31198,Premium,2022-10-23,2022-10-23
C4526,First4526,Last4526,customer4526@example.com,13576858652,1375 Main St,City26,State26,USA,90677,Wholesale,2031-05-23,2031-05-23
C4921,First4921,Last4921,customer4921@example.com,13690827667,9971 Main St,City21,State21,USA,87884,Regular,2032-06-21,2032-06-21
C4801,First4801,Last4801,customer4801@example.com,18010903644,6973 Main St,City1,State1,USA,67319,Premium,2032-02-22,2032-02-22
C3241,First3241,Last3241,customer3241@example.com,16260736389,5245 Main St,City41,State41,USA,47302,VIP,2027-11-15,2027-11-15
C4282,First4282,Last4282,customer4282@example.com,15784357451,7784 Main St,City82,State32,USA,78944,Wholesale,2030-09-21,2030-09-21
C3339,First3339,Last3339,customer3339@example.com,13923140944,3861 Main St,City39,State39,USA,46804,Regular,2028-02-21,2028-02-21
C3221,First3221,Last3221,customer3221@example.com,18774308977,9132 Main St,City21,State21,USA,76961,Regular,2027-10-26,2027-10-26
C2112,First2112,Last2112,customer2112@example.com,14030508841,9744 Main St,City12,State12,USA,81945,Wholesale,2024-10-12,2024-10-12
C1175,First1175,Last1175,customer1175@example.com,12929354596,4694 Main St,City75,State25,USA,92128,Wholesale,2022-03-20,2022-03-20
C4863,First4863,Last4863,customer4863@example.com,16679808866,5772 Main St,City63,State13,USA,58630,Wholesale,2032-04-24,2032-04-24
C3812,First3812,Last3812,customer3812@example.com,12023850795,5349 Main St,City12,State12,USA,97801,Regular,2029-06-08,2029-06-08
C1868,First1868,Last1868,customer1868@example.com,16769840462,9393 Main St,City68,State18,USA,34754,VIP,2024-02-11,2024-02-11
C2615,First2615,Last2615,customer2615@example.com,15001376277,3665 Main St,City15,State15,USA,20949,Regular,2026-02-27,2026-02-27
C3867,First3867,Last3867,customer3867@example.com,19341680474,90 Main St,City67,State17,USA,56464,Premium,2029-08-02,2029-08-02
C4886,First4886,Last4886,customer4886@example.com,18801397947,8962 Main St,City86,State36,USA,34379,Regular,2032-05-17,2032-05-17
C3779,First3779,Last3779,customer3779@example.com,17099610170,7789 Main St,City79,State29,USA,50792,VIP,2029-05-06,2029-05-06
C3847,First3847,Last3847,customer3847@example.com,12410539315,6330 Main St,City47,State47,USA,47811,Premium,2029-07-13,2029-07-13
C2417,First2417,Last2417,customer2417@example.com,13146947336,5505 Main St,City17,State17,USA,92520,Regular,2025-08-13,2025-08-13
C0071,First71,Last71,customer71@example.com,13511074340,9214 Main St,City71,State21,USA,89876,Regular,2019-03-12,2019-03-12
C4881,First4881,Last4881,customer4881@example.com,15873035168,4452 Main St,City81,State31,USA,40419,Premium,2032-05-12,2032-05-12
C1127,First1127,Last1127,customer1127@example.com,17224435836,6608 Main St,City27,State27,USA,36794,VIP,2022-01-31,2022-01-31
C4025,First4025,Last4025,customer4025@example.com,19842604057,4185 Main St,City25,State25,USA,92324,Wholesale,2030-01-07,2030-01-07
C3251,First3251,Last3251,customer3251@example.com,17815768052,8800 Main St,City51,State1,USA,56626,Wholesale,2027-11-25,2027-11-25
C3902,First3902,Last3902,customer3902@example.com,13176666406,6692 Main St,City2,State2,USA,99199,VIP,2029-09-06,2029-09-06
C1096,First1096,Last1096,customer1096@example.com,13883103971,1484 Main St,City96,State46,USA,23250,Wholesale,2021-12-31,2021-12-31
C4546,First4546,Last4546,customer4546@example.com,11671158065,6480 Main St,City46,State46,USA,15005,Wholesale,2031-06-12,2031-06-12
C1213,First1213,Last1213,customer1213@example.com,16867503017,8885 Main St,City13,State13,USA,35735,Regular,2022-04-27,2022-04-27
C3922,First3922,Last3922,customer3922@example.com,14810225414,6436 Main St,City22,State22,USA,39762,Regular,2029-09-26,2029-09-26
C1426,First1426,Last1426,customer1426@example.com,15133712244,9291 Main St,City26,State26,USA,95207,VIP,2022-11-26,2022-11-26
C3067,First3067,Last3067,customer3067@example.com,18959769713,5649 Main St,City67,State17,USA,19124,Wholesale,2027-05-25,2027-05-25
C4520,First4520,Last4520,customer4520@example.com,11177880096,2388 Main St,City20,State20,USA,68197,VIP,2031-05-17,2031-05-17
C2101,First2101,Last2101,customer2101@example.com,15835761831,6874 Main St,City1,State1,USA,46411,Regular,2024-10-01,2024-10-01
C0808,First808,Last808,customer808@example.com,17678035916,9658 Main St,City8,State8,USA,44302,Regular,2021-03-18,2021-03-18
C4744,First4744,Last4744,customer4744@example.com,16602671125,9396 Main St,City44,State44,USA,86819,Premium,2031-12-27,2031-12-27
C3751,First3751,Last3751,customer3751@example.com,16846258962,554 Main St,City51,State1,USA,64421,Regular,2029-04-08,2029-04-08
C1363,First1363,Last1363,customer1363@example.com,11678772562,360 Main St,City63,State13,USA,24501,Regular,2022-09-24,2022-09-24
C2318,First2318,Last2318,customer2318@example.com,15390539925,8875 Main St,City18,State18,USA,66713,VIP,2025-05-06,2025-05-06
C4582,First4582,Last4582,customer4582@example.com,18143418273,5641 Main St,City82,State32,USA,72672,VIP,2031-07-18,2031-07-18
C4742,First4742,Last4742,customer4742@example.com,17361583936,4372 Main St,City42,State42,USA,24250,Wholesale,2031-12-25,2031-12-25
C1026,First1026,Last1026,customer1026@example.com,18017654226,3076 Main St,City26,State26,USA,58995,VIP,2021-10-22,2021-10-22
C3110,First3110,Last3110,customer3110@example.com,12441448439,4725 Main St,City10,State10,USA,14111,Premium,2027-07-07,2027-07-07
C2111,First2111,Last2111,customer2111@example.com,16802991213,6200 Main St,City11,State11,USA,66071,Premium,2024-10-11,2024-10-11
C1042,First1042,Last1042,customer1042@example.com,17321970820,7796 Main St,City42,State42,USA,91796,VIP,2021-11-07,2021-11-07
C1877,First1877,Last1877,customer1877@example.com,19917112294,488 Main St,City77,State27,USA,15320,Wholesale,2024-02-20,2024-02-20
C0882,First882,Last882,customer882@example.com,16987293899,1676 Main St,City82,State32,USA,24186,Premium,2021-05-31,2021-05-31
C4300,First4300,Last4300,customer4300@example.com,15829167950,150 Main St,City100,State50,USA,17942,Regular,2030-10-09,2030-10-09
C1193,First1193,Last1193,customer1193@example.com,18310885437,9827 Main St,City93,State43,USA,31253,Premium,2022-04-07,2022-04-07
C4588,First4588,Last4588,customer4588@example.com,11920595563,5737 Main St,City88,State38,USA,79589,Regular,2031-07-24,2031-07-24
C4511,First4511,Last4511,customer4511@example.com,16106717892,4108 Main St,City11,State11,USA,78658,Regular,2031-05-08,2031-05-08
C3671,First3671,Last3671,customer3671@example.com,16725423119,8418 Main St,City71,State21,USA,66258,VIP,2029-01-18,2029-01-18
C0625,First625,Last625,customer625@example.com,11324999374,7453 Main St,City25,State25,USA,76444,Regular,2020-09-16,2020-09-16
C2797,First2797,Last2797,customer2797@example.com,13229582478,3368 Main St,City97,State47,USA,96018,VIP,2026-08-28,2026-08-28
C4292,First4292,Last4292,customer4292@example.com,19536987192,2677 Main St,City92,State42,USA,50236,Premium,2030-10-01,2030-10-01
C4969,First4969,Last4969,customer4969@example.com,19604088978,8763 Main St,City69,State19,USA,95686,Regular,2032-08-08,2032-08-08
C0234,First234,Last234,customer234@example.com,15609153236,7481 Main St,City34,State34,USA,82922,Regular,2019-08-22,2019-08-22
C4567,First4567,Last4567,customer4567@example.com,14766867919,7290 Main St,City67,State17,USA,42025,Regular,2031-07-03,2031-07-03
C1663,First1663,Last1663,customer1663@example.com,15752569458,7556 Main St,City63,State13,USA,41074,VIP,2023-07-21,2023-07-21
C0416,First416,Last416,customer416@example.com,18800488791,4662 Main St,City16,State16,USA,14791,Premium,2020-02-20,2020-02-20
C4247,First4247,Last4247,customer4247@example.com,15642339225,787 Main St,City47,State47,USA,88635,Premium,2030-08-17,2030-08-17
C2174,First2174,Last2174,customer2174@example.com,13944713377,6805 Main St,City74,State24,USA,67461,VIP,2024-12-13,2024-12-13
C1457,First1457,Last1457,customer1457@example.com,12065156865,8316 Main St,City57,State7,USA,57890,Wholesale,2022-12-27,2022-12-27
C0747,First747,Last747,customer747@example.com,16485655844,7754 Main St,City47,State47,USA,58050,VIP,2021-01-16,2021-01-16
C0018,First18,Last18,customer18@example.com,13238477233,1753 Main St,City18,State18,USA,46196,Regular,2019-01-18,2019-01-18
C1201,First1201,Last1201,customer1201@example.com,17066979948,7562 Main St,City1,State1,USA,21741,Regular,2022-04-15,2022-04-15
C1700,First1700,Last1700,customer1700@example.com,12757198367,491 Main St,City100,State50,USA,11365,VIP,2023-08-27,2023-08-27
C3254,First3254,Last3254,customer3254@example.com,18670775454,2104 Main St,City54,State4,USA,79308,VIP,2027-11-28,2027-11-28
C0597,First597,Last597,customer597@example.com,14813498642,7513 Main St,City97,State47,USA,17791,Regular,2020-08-19,2020-08-19
C3227,First3227,Last3227,customer3227@example.com,16730347330,8639 Main St,City27,State27,USA,91082,Wholesale,2027-11-01,2027-11-01
C4406,First4406,Last4406,customer4406@example.com,16173924874,8638 Main St,City6,State6,USA,40963,Premium,2031-01-23,2031-01-23
C4720,First4720,Last4720,customer4720@example.com,17855951273,1006 Main St,City20,State20,USA,41946,Wholesale,2031-12-03,2031-12-03
C1506,First1506,Last1506,customer1506@example.com,19052278269,8649 Main St,City6,State6,USA,89168,VIP,2023-02-14,2023-02-14
C1413,First1413,Last1413,customer1413@example.com,19579934068,2377 Main St,City13,State13,USA,78830,Wholesale,2022-11-13,2022-11-13
C1966,First1966,Last1966,customer1966@example.com,18967261958,4235 Main St,City66,State16,USA,22375,Premium,2024-05-19,2024-05-19
C0372,First372,Last372,customer372@example.com,17089640032,5886 Main St,City72,State22,USA,32590,Premium,2020-01-07,2020-01-07
C1341,First1341,Last1341,customer1341@example.com,12975111638,9054 Main St,City41,State41,USA,34712,VIP,2022-09-02,2022-09-02
C0599,First599,Last599,customer599@example.com,16192291226,9902 Main St,City99,State49,USA,26856,Wholesale,2020-08-21,2020-08-21
C0239,First239,Last239,customer239@example.com,14717902442,3944 Main St,City39,State39,USA,28327,Regular,2019-08-27,2019-08-27
C3401,First3401,Last3401,customer3401@example.com,15356893765,3664 Main St,City1,State1,USA,82341,Premium,2028-04-23,2028-04-23
C2068,First2068,Last2068,customer2068@example.com,14375183463,4386 Main St,City68,State18,USA,31414,Regular,2024-08-29,2024-08-29
C0811,First811,Last811,customer811@example.com,15139367585,4448 Main St,City11,State11,USA,45079,Wholesale,2021-03-21,2021-03-21
C1095,First1095,Last1095,customer1095@example.com,14810398451,9911 Main St,City95,State45,USA,54340,Regular,2021-12-30,2021-12-30
C4325,First4325,Last4325,customer4325@example.com,19412614557,9729 Main St,City25,State25,USA,75585,Regular,2030-11-03,2030-11-03
C4761,First4761,Last4761,customer4761@example.com,19422000983,5624 Main St,City61,State11,USA,19229,VIP,2032-01-13,2032-01-13
C3677,First3677,Last3677,customer3677@example.com,13366490785,9179 Main St,City77,State27,USA,92733,VIP,2029-01-24,2029-01-24
C3465,First3465,Last3465,customer3465@example.com,12807078533,9428 Main St,City65,State15,USA,68620,Premium,2028-06-26,2028-06-26
C3104,First3104,Last3104,customer3104@example.com,11404615710,2944 Main St,City4,State4,USA,68284,Wholesale,2027-07-01,2027-07-01
C2750,First2750,Last2750,customer2750@example.com,17460314233,9991 Main St,City50,State50,USA,54131,Premium,2026-07-12,2026-07-12
C2296,First2296,Last2296,customer2296@example.com,19517127642,8274 Main St,City96,State46,USA,44491,Premium,2025-04-14,2025-04-14
C4193,First4193,Last4193,customer4193@example.com,18419505948,2345 Main St,City93,State43,USA,67888,Regular,2030-06-24,2030-06-24
C3709,First3709,Last3709,customer3709@example.com,13170284553,5770 Main St,City9,State9,USA,19954,Regular,2029-02-25,2029-02-25
C3019,First3019,Last3019,customer3019@example.com,15572974992,9067 Main St,City19,State19,USA,72191,VIP,2027-04-07,2027-04-07
C4253,First4253,Last4253,customer4253@example.com,13094227687,1086 Main St,City53,State3,USA,38991,Premium,2030-08-23,2030-08-23
C0804,First804,Last804,customer804@example.com,16810408233,8503 Main St,City4,State4,USA,11351,Wholesale,2021-03-14,2021-03-14
C4191,First4191,Last4191,customer4191@example.com,19202596480,7309 Main St,City91,State41,USA,45086,VIP,2030-06-22,2030-06-22
C3706,First3706,Last3706,customer3706@example.com,18257021906,9893 Main St,City6,State6,USA,72868,Regular,2029-02-22,2029-02-22
C0752,First752,Last752,customer752@example.com,17686908087,8343 Main St,City52,State2,USA,32506,Premium,2021-01-21,2021-01-21
C4645,First4645,Last4645,customer4645@example.com,14066555992,4864 Main St,City45,State45,USA,30757,Regular,2031-09-19,2031-09-19
C2532,First2532,Last2532,customer2532@example.com,13230970531,2835 Main St,City32,State32,USA,84852,Wholesale,2025-12-06,2025-12-06
